method,group_id,file_path,group_size,distinct_classes,distinct_splits,reason_codes,group_members
knee_identity,knee:9877906_L,kaggle/test/1/9877906L.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9877906_2.png[1/auto_test] ; kaggle/test/1/9877906L.png[1/test]
knee_identity,knee:9877906_R,kaggle/auto_test/2/9877906_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9877906_1.png[2/auto_test] ; kaggle/test/2/9877906R.png[2/test]
knee_identity,knee:9877906_R,kaggle/test/2/9877906R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9877906_1.png[2/auto_test] ; kaggle/test/2/9877906R.png[2/test]
knee_identity,knee:9878596_L,kaggle/auto_test/3/9878596_2.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9878596_2.png[3/auto_test] ; kaggle/test/3/9878596L.png[3/test]
knee_identity,knee:9878596_L,kaggle/test/3/9878596L.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9878596_2.png[3/auto_test] ; kaggle/test/3/9878596L.png[3/test]
knee_identity,knee:9878596_R,kaggle/auto_test/2/9878596_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9878596_1.png[2/auto_test] ; kaggle/test/2/9878596R.png[2/test]
knee_identity,knee:9878596_R,kaggle/test/2/9878596R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9878596_1.png[2/auto_test] ; kaggle/test/2/9878596R.png[2/test]
knee_identity,knee:9878804_R,kaggle/auto_test/0/9878804_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9878804_1.png[0/auto_test] ; kaggle/test/0/9878804R.png[0/test]
knee_identity,knee:9878804_R,kaggle/test/0/9878804R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9878804_1.png[0/auto_test] ; kaggle/test/0/9878804R.png[0/test]
knee_identity,knee:9879242_L,kaggle/auto_test/0/9879242_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9879242_2.png[0/auto_test] ; kaggle/test/0/9879242L.png[0/test]
knee_identity,knee:9879242_L,kaggle/test/0/9879242L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9879242_2.png[0/auto_test] ; kaggle/test/0/9879242L.png[0/test]
knee_identity,knee:9879242_R,kaggle/auto_test/0/9879242_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9879242_1.png[0/auto_test] ; kaggle/test/0/9879242R.png[0/test]
knee_identity,knee:9879242_R,kaggle/test/0/9879242R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9879242_1.png[0/auto_test] ; kaggle/test/0/9879242R.png[0/test]
knee_identity,knee:9880717_L,kaggle/auto_test/0/9880717_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9880717_2.png[0/auto_test] ; kaggle/test/0/9880717L.png[0/test]
knee_identity,knee:9880717_L,kaggle/test/0/9880717L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9880717_2.png[0/auto_test] ; kaggle/test/0/9880717L.png[0/test]
knee_identity,knee:9880717_R,kaggle/auto_test/0/9880717_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9880717_1.png[0/auto_test] ; kaggle/test/0/9880717R.png[0/test]
knee_identity,knee:9880717_R,kaggle/test/0/9880717R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9880717_1.png[0/auto_test] ; kaggle/test/0/9880717R.png[0/test]
knee_identity,knee:9881786_L,kaggle/auto_test/0/9881786_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9881786_2.png[0/auto_test] ; kaggle/test/0/9881786L.png[0/test]
knee_identity,knee:9881786_L,kaggle/test/0/9881786L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9881786_2.png[0/auto_test] ; kaggle/test/0/9881786L.png[0/test]
knee_identity,knee:9881786_R,kaggle/auto_test/0/9881786_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9881786_1.png[0/auto_test] ; kaggle/test/0/9881786R.png[0/test]
knee_identity,knee:9881786_R,kaggle/test/0/9881786R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9881786_1.png[0/auto_test] ; kaggle/test/0/9881786R.png[0/test]
knee_identity,knee:9881827_L,kaggle/auto_test/3/9881827_2.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9881827_2.png[3/auto_test] ; kaggle/test/3/9881827L.png[3/test]
knee_identity,knee:9881827_L,kaggle/test/3/9881827L.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9881827_2.png[3/auto_test] ; kaggle/test/3/9881827L.png[3/test]
knee_identity,knee:9881827_R,kaggle/auto_test/0/9881827_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9881827_1.png[0/auto_test] ; kaggle/test/0/9881827R.png[0/test]
knee_identity,knee:9881827_R,kaggle/test/0/9881827R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9881827_1.png[0/auto_test] ; kaggle/test/0/9881827R.png[0/test]
knee_identity,knee:9884591_R,kaggle/auto_test/3/9884591_1.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9884591_1.png[3/auto_test] ; kaggle/test/3/9884591R.png[3/test]
knee_identity,knee:9884591_R,kaggle/test/3/9884591R.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9884591_1.png[3/auto_test] ; kaggle/test/3/9884591R.png[3/test]
knee_identity,knee:9884784_L,kaggle/auto_test/1/9884784_2.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9884784_2.png[1/auto_test] ; kaggle/test/1/9884784L.png[1/test]
knee_identity,knee:9884784_L,kaggle/test/1/9884784L.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9884784_2.png[1/auto_test] ; kaggle/test/1/9884784L.png[1/test]
knee_identity,knee:9884784_R,kaggle/auto_test/1/9884784_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9884784_1.png[1/auto_test] ; kaggle/test/1/9884784R.png[1/test]
knee_identity,knee:9884784_R,kaggle/test/1/9884784R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9884784_1.png[1/auto_test] ; kaggle/test/1/9884784R.png[1/test]
knee_identity,knee:9885105_L,kaggle/auto_test/2/9885105_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9885105_2.png[2/auto_test] ; kaggle/test/2/9885105L.png[2/test]
knee_identity,knee:9885105_L,kaggle/test/2/9885105L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9885105_2.png[2/auto_test] ; kaggle/test/2/9885105L.png[2/test]
knee_identity,knee:9885105_R,kaggle/auto_test/2/9885105_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9885105_1.png[2/auto_test] ; kaggle/test/2/9885105R.png[2/test]
knee_identity,knee:9885105_R,kaggle/test/2/9885105R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9885105_1.png[2/auto_test] ; kaggle/test/2/9885105R.png[2/test]
knee_identity,knee:9886298_L,kaggle/auto_test/4/9886298_2.png,2,4,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/4/9886298_2.png[4/auto_test] ; kaggle/test/4/9886298L.png[4/test]
knee_identity,knee:9886298_L,kaggle/test/4/9886298L.png,2,4,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/4/9886298_2.png[4/auto_test] ; kaggle/test/4/9886298L.png[4/test]
knee_identity,knee:9886298_R,kaggle/auto_test/1/9886298_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9886298_1.png[1/auto_test] ; kaggle/test/1/9886298R.png[1/test]
knee_identity,knee:9886298_R,kaggle/test/1/9886298R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9886298_1.png[1/auto_test] ; kaggle/test/1/9886298R.png[1/test]
knee_identity,knee:9886808_L,kaggle/auto_test/0/9886808_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9886808_2.png[0/auto_test] ; kaggle/test/0/9886808L.png[0/test]
knee_identity,knee:9886808_L,kaggle/test/0/9886808L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9886808_2.png[0/auto_test] ; kaggle/test/0/9886808L.png[0/test]
knee_identity,knee:9886808_R,kaggle/auto_test/0/9886808_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9886808_1.png[0/auto_test] ; kaggle/test/0/9886808R.png[0/test]
knee_identity,knee:9886808_R,kaggle/test/0/9886808R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9886808_1.png[0/auto_test] ; kaggle/test/0/9886808R.png[0/test]
knee_identity,knee:9888049_L,kaggle/auto_test/0/9888049_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9888049_2.png[0/auto_test] ; kaggle/test/0/9888049L.png[0/test]
knee_identity,knee:9888049_L,kaggle/test/0/9888049L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9888049_2.png[0/auto_test] ; kaggle/test/0/9888049L.png[0/test]
knee_identity,knee:9888049_R,kaggle/auto_test/2/9888049_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9888049_1.png[2/auto_test] ; kaggle/test/2/9888049R.png[2/test]
knee_identity,knee:9888049_R,kaggle/test/2/9888049R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9888049_1.png[2/auto_test] ; kaggle/test/2/9888049R.png[2/test]
knee_identity,knee:9888797_L,kaggle/auto_test/0/9888797_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9888797_2.png[0/auto_test] ; kaggle/test/0/9888797L.png[0/test]
knee_identity,knee:9888797_L,kaggle/test/0/9888797L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9888797_2.png[0/auto_test] ; kaggle/test/0/9888797L.png[0/test]
knee_identity,knee:9888797_R,kaggle/auto_test/0/9888797_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9888797_1.png[0/auto_test] ; kaggle/test/0/9888797R.png[0/test]
knee_identity,knee:9888797_R,kaggle/test/0/9888797R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9888797_1.png[0/auto_test] ; kaggle/test/0/9888797R.png[0/test]
knee_identity,knee:9891691_L,kaggle/auto_test/2/9891691_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9891691_2.png[2/auto_test] ; kaggle/test/2/9891691L.png[2/test]
knee_identity,knee:9891691_L,kaggle/test/2/9891691L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9891691_2.png[2/auto_test] ; kaggle/test/2/9891691L.png[2/test]
knee_identity,knee:9891691_R,kaggle/auto_test/1/9891691_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9891691_1.png[1/auto_test] ; kaggle/test/1/9891691R.png[1/test]
knee_identity,knee:9891691_R,kaggle/test/1/9891691R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9891691_1.png[1/auto_test] ; kaggle/test/1/9891691R.png[1/test]
knee_identity,knee:9894111_R,kaggle/auto_test/2/9894111_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9894111_1.png[2/auto_test] ; kaggle/test/2/9894111R.png[2/test]
knee_identity,knee:9894111_R,kaggle/test/2/9894111R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9894111_1.png[2/auto_test] ; kaggle/test/2/9894111R.png[2/test]
knee_identity,knee:9894295_L,kaggle/auto_test/1/9894295_2.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9894295_2.png[1/auto_test] ; kaggle/test/1/9894295L.png[1/test]
knee_identity,knee:9894295_L,kaggle/test/1/9894295L.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9894295_2.png[1/auto_test] ; kaggle/test/1/9894295L.png[1/test]
knee_identity,knee:9894295_R,kaggle/auto_test/2/9894295_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9894295_1.png[2/auto_test] ; kaggle/test/2/9894295R.png[2/test]
knee_identity,knee:9894295_R,kaggle/test/2/9894295R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9894295_1.png[2/auto_test] ; kaggle/test/2/9894295R.png[2/test]
knee_identity,knee:9895022_L,kaggle/auto_test/0/9895022_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9895022_2.png[0/auto_test] ; kaggle/test/0/9895022L.png[0/test]
knee_identity,knee:9895022_L,kaggle/test/0/9895022L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9895022_2.png[0/auto_test] ; kaggle/test/0/9895022L.png[0/test]
knee_identity,knee:9895022_R,kaggle/auto_test/0/9895022_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9895022_1.png[0/auto_test] ; kaggle/test/0/9895022R.png[0/test]
knee_identity,knee:9895022_R,kaggle/test/0/9895022R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9895022_1.png[0/auto_test] ; kaggle/test/0/9895022R.png[0/test]
knee_identity,knee:9895675_L,kaggle/auto_test/2/9895675_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9895675_2.png[2/auto_test] ; kaggle/test/2/9895675L.png[2/test]
knee_identity,knee:9895675_L,kaggle/test/2/9895675L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9895675_2.png[2/auto_test] ; kaggle/test/2/9895675L.png[2/test]
knee_identity,knee:9895675_R,kaggle/auto_test/2/9895675_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9895675_1.png[2/auto_test] ; kaggle/test/2/9895675R.png[2/test]
knee_identity,knee:9895675_R,kaggle/test/2/9895675R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9895675_1.png[2/auto_test] ; kaggle/test/2/9895675R.png[2/test]
knee_identity,knee:9896668_L,kaggle/auto_test/0/9896668_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9896668_2.png[0/auto_test] ; kaggle/test/0/9896668L.png[0/test]
knee_identity,knee:9896668_L,kaggle/test/0/9896668L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9896668_2.png[0/auto_test] ; kaggle/test/0/9896668L.png[0/test]
knee_identity,knee:9896668_R,kaggle/auto_test/0/9896668_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9896668_1.png[0/auto_test] ; kaggle/test/0/9896668R.png[0/test]
knee_identity,knee:9896668_R,kaggle/test/0/9896668R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9896668_1.png[0/auto_test] ; kaggle/test/0/9896668R.png[0/test]
knee_identity,knee:9897774_L,kaggle/auto_test/2/9897774_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9897774_2.png[2/auto_test] ; kaggle/test/2/9897774L.png[2/test]
knee_identity,knee:9897774_L,kaggle/test/2/9897774L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9897774_2.png[2/auto_test] ; kaggle/test/2/9897774L.png[2/test]
knee_identity,knee:9897774_R,kaggle/auto_test/0/9897774_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9897774_1.png[0/auto_test] ; kaggle/test/0/9897774R.png[0/test]
knee_identity,knee:9897774_R,kaggle/test/0/9897774R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9897774_1.png[0/auto_test] ; kaggle/test/0/9897774R.png[0/test]
knee_identity,knee:9900690_L,kaggle/auto_test/0/9900690_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9900690_2.png[0/auto_test] ; kaggle/test/0/9900690L.png[0/test]
knee_identity,knee:9900690_L,kaggle/test/0/9900690L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9900690_2.png[0/auto_test] ; kaggle/test/0/9900690L.png[0/test]
knee_identity,knee:9900690_R,kaggle/auto_test/0/9900690_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9900690_1.png[0/auto_test] ; kaggle/test/0/9900690R.png[0/test]
knee_identity,knee:9900690_R,kaggle/test/0/9900690R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9900690_1.png[0/auto_test] ; kaggle/test/0/9900690R.png[0/test]
knee_identity,knee:9902662_L,kaggle/auto_test/0/9902662_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9902662_2.png[0/auto_test] ; kaggle/test/0/9902662L.png[0/test]
knee_identity,knee:9902662_L,kaggle/test/0/9902662L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9902662_2.png[0/auto_test] ; kaggle/test/0/9902662L.png[0/test]
knee_identity,knee:9902662_R,kaggle/auto_test/2/9902662_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9902662_1.png[2/auto_test] ; kaggle/test/2/9902662R.png[2/test]
knee_identity,knee:9902662_R,kaggle/test/2/9902662R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9902662_1.png[2/auto_test] ; kaggle/test/2/9902662R.png[2/test]
knee_identity,knee:9903160_L,kaggle/auto_test/2/9903160_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9903160_2.png[2/auto_test] ; kaggle/test/2/9903160L.png[2/test]
knee_identity,knee:9903160_L,kaggle/test/2/9903160L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9903160_2.png[2/auto_test] ; kaggle/test/2/9903160L.png[2/test]
knee_identity,knee:9903160_R,kaggle/auto_test/3/9903160_1.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9903160_1.png[3/auto_test] ; kaggle/test/3/9903160R.png[3/test]
knee_identity,knee:9903160_R,kaggle/test/3/9903160R.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9903160_1.png[3/auto_test] ; kaggle/test/3/9903160R.png[3/test]
knee_identity,knee:9904241_L,kaggle/auto_test/3/9904241_2.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9904241_2.png[3/auto_test] ; kaggle/test/3/9904241L.png[3/test]
knee_identity,knee:9904241_L,kaggle/test/3/9904241L.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9904241_2.png[3/auto_test] ; kaggle/test/3/9904241L.png[3/test]
knee_identity,knee:9904241_R,kaggle/auto_test/0/9904241_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9904241_1.png[0/auto_test] ; kaggle/test/0/9904241R.png[0/test]
knee_identity,knee:9904241_R,kaggle/test/0/9904241R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9904241_1.png[0/auto_test] ; kaggle/test/0/9904241R.png[0/test]
knee_identity,knee:9905024_L,kaggle/auto_test/2/9905024_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9905024_2.png[2/auto_test] ; kaggle/test/2/9905024L.png[2/test]
knee_identity,knee:9905024_L,kaggle/test/2/9905024L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9905024_2.png[2/auto_test] ; kaggle/test/2/9905024L.png[2/test]
knee_identity,knee:9905024_R,kaggle/auto_test/1/9905024_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9905024_1.png[1/auto_test] ; kaggle/test/1/9905024R.png[1/test]
knee_identity,knee:9905024_R,kaggle/test/1/9905024R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9905024_1.png[1/auto_test] ; kaggle/test/1/9905024R.png[1/test]
knee_identity,knee:9905863_L,kaggle/auto_test/2/9905863_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9905863_2.png[2/auto_test] ; kaggle/test/2/9905863L.png[2/test]
knee_identity,knee:9905863_L,kaggle/test/2/9905863L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9905863_2.png[2/auto_test] ; kaggle/test/2/9905863L.png[2/test]
